make,model,engine_size,cylinders,fuel_consumption_comb,vehicle_class_cluster1,vehicle_class_cluster2,vehicle_class_cluster3,vehicle_class_cluster4,vehicle_class_cluster5,vehicle_class_cluster6,transmission_AM,transmission_AS,transmission_AV,transmission_M,fuel_type_E,fuel_type_X,fuel_type_Z,co2_emissions
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.890196677818632,0,0,0,0,0,0,0,0,0,0,0,0,1,193
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.7864778976042569,0,0,0,0,0,0,0,0,0,1,0,0,1,200
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.6481861906517562,0,0,0,0,0,0,0,0,0,0,0,0,1,209
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.6481861906517562,0,0,0,0,0,0,0,0,0,0,0,0,1,209
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.6481861906517562,0,0,1,0,0,0,0,0,0,0,0,0,1,209
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.47532155696113054,0,0,0,0,0,0,0,0,0,0,0,0,1,221
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.33702985000862984,0,0,0,0,0,0,0,0,0,1,0,0,1,230
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.37160277674675485,0,0,0,0,0,0,0,0,0,0,0,0,1,228
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.23331106979425417,0,0,0,0,0,0,0,0,0,1,0,0,1,237
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.30245692327050483,0,0,0,0,0,0,0,0,0,0,0,0,1,232
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.890196677818632,0,0,0,0,0,0,0,0,0,0,0,0,1,193
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.7864778976042569,0,0,0,0,0,0,0,0,0,1,0,0,1,200
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.6481861906517562,0,0,0,0,0,0,0,0,0,0,0,0,1,209
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.47532155696113054,0,0,0,0,0,0,0,0,0,0,0,0,1,221
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.33702985000862984,0,0,0,0,0,0,0,0,0,1,0,0,1,230
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.37160277674675485,0,0,0,0,0,0,0,0,0,0,0,0,1,228
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.23331106979425417,0,0,0,0,0,0,0,0,0,1,0,0,1,237
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.7519049708661313,0,0,0,0,0,0,0,0,0,0,0,0,1,202
0.07137053087757313,0.03114842903575298,-0.856625111197607,-0.8833218974785969,-0.6481861906517562,0,0,0,0,0,0,0,0,0,0,0,0,1,209
0.07137053087757313,0.001895991332611051,-0.11816036061875809,0.21058986620810485,-1.0630613115092578,0,0,0,0,0,0,0,0,0,0,0,0,0,213
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.30245692327050483,0,0,0,0,0,0,0,0,0,0,0,0,1,232
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.09501936284175408,0,0,0,0,0,0,0,0,0,0,0,0,1,246
0.07137053087757313,0.03114842903575298,0.9156902901916306,1.3045016298948064,0.4235745382301231,0,0,0,0,0,0,0,0,0,0,0,0,1,281
0.07137053087757313,0.03114842903575298,0.9156902901916306,1.3045016298948064,0.5964391719207488,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.30245692327050483,0,0,0,0,0,0,0,0,0,0,0,0,1,232
0.07137053087757313,0.03114842903575298,0.9156902901916306,1.3045016298948064,0.5964391719207488,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0.07137053087757313,0.03114842903575298,0.9156902901916306,1.3045016298948064,0.4235745382301231,0,0,0,0,0,0,0,0,0,0,0,0,1,281
0.07137053087757313,0.03114842903575298,0.9156902901916306,1.3045016298948064,0.5964391719207488,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0.07137053087757313,0.03114842903575298,-0.11816036061875809,0.21058986620810485,-0.09501936284175408,0,0,0,0,0,0,0,0,0,0,0,0,1,246
0.07137053087757313,0.03114842903575298,0.9156902901916306,1.3045016298948064,0.5964391719207488,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0.07137053087757313,0.03114842903575298,0.9156902901916306,1.3045016298948064,0.5964391719207488,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0.07137053087757313,0.03114842903575298,2.0972338911177886,3.49232515726821,1.564481120588253,0,0,0,0,0,0,0,0,0,0,0,0,1,356
0.07137053087757313,0.0009479956663055255,-0.11816036061875809,0.21058986620810485,-0.924769604556757,0,0,0,0,0,0,0,0,0,0,0,0,1,191
0.07137053087757313,0.0009479956663055255,-0.11816036061875809,0.21058986620810485,-0.5790403371755056,0,0,0,0,0,0,0,0,0,0,0,0,1,214
0.07137053087757313,0.0009479956663055255,-0.11816036061875809,0.21058986620810485,-0.6136132639136312,0,0,0,0,0,0,0,0,0,0,0,0,1,212
0.07137053087757313,0.0016251354279523294,0.9156902901916306,1.3045016298948064,0.5964391719207488,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0.07137053087757313,0.0016251354279523294,0.9156902901916306,1.3045016298948064,0.5964391719207488,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,1.2878977066832515,0,0,0,0,0,0,1,0,0,0,0,0,1,338
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,0.9767413660401258,0,0,0,0,0,0,0,0,0,1,0,0,1,317
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,1.2878977066832515,0,0,0,0,0,0,1,0,0,0,0,0,1,338
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,0.9767413660401258,0,0,0,0,0,0,0,0,0,1,0,0,1,317
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,1.2878977066832515,0,0,0,0,0,0,1,0,0,0,0,0,1,338
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,0.9767413660401258,0,0,0,0,0,0,0,0,0,1,0,0,1,317
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,1.2878977066832515,0,0,0,0,0,0,1,0,0,0,0,0,1,338
0.07137053087757313,0.0207204767063922,0.9156902901916306,1.3045016298948064,0.9767413660401258,0,0,0,0,0,0,0,0,0,1,0,0,1,317
0.07137053087757313,0.012865655471289273,-0.856625111197607,-0.8833218974785969,-0.6481861906517562,0,0,1,0,0,0,0,0,0,0,0,0,1,209
0.07137053087757313,0.012865655471289273,-0.11816036061875809,0.21058986620810485,0.11241819758699727,0,0,1,0,0,0,0,0,0,0,0,0,1,260
0.07137053087757313,0.012865655471289273,-0.856625111197607,-0.8833218974785969,-0.33702985000862984,0,0,1,0,0,0,0,0,0,0,0,0,1,230
0.07137053087757313,0.012865655471289273,-0.11816036061875809,0.21058986620810485,0.008699417372621593,0,0,1,0,0,0,0,0,0,0,0,0,1,253
0.07137053087757313,0.012865655471289273,-0.11816036061875809,0.21058986620810485,0.04327234411074661,0,0,0,0,0,1,0,0,0,0,0,0,1,255
0.07137053087757313,0.012865655471289273,0.9156902901916306,1.3045016298948064,1.0113142927782508,0,0,0,0,0,1,0,0,0,0,0,0,1,320
0.07137053087757313,0.012865655471289273,0.9156902901916306,1.3045016298948064,1.7719186810170044,0,0,0,0,0,1,0,0,0,0,0,0,1,370
0.07137053087757313,0.012865655471289273,-0.11816036061875809,0.21058986620810485,0.319855758015748,0,0,0,0,0,1,0,0,0,0,0,0,1,274
0.07137053087757313,0.012865655471289273,0.9156902901916306,1.3045016298948064,1.080460146254501,0,0,0,0,0,1,0,0,0,0,0,0,1,324
0.07137053087757313,0.0021668472372697724,-0.856625111197607,-0.8833218974785969,-0.6481861906517562,0,0,0,0,1,0,0,0,0,0,0,0,1,209
0.07137053087757313,0.0021668472372697724,-0.856625111197607,-0.8833218974785969,-0.7864778976042569,0,0,0,0,1,0,0,0,0,1,0,0,1,200
0.07137053087757313,0.0021668472372697724,-0.11816036061875809,0.21058986620810485,0.389001611491998,0,0,0,0,1,0,1,0,0,0,0,0,1,278
0.07137053087757313,0.0021668472372697724,-0.11816036061875809,0.21058986620810485,0.008699417372621593,0,0,0,0,1,0,0,0,0,1,0,0,1,253
0.07137053087757313,0.0021668472372697724,-0.11816036061875809,0.21058986620810485,0.389001611491998,0,0,0,0,1,0,1,0,0,0,0,0,1,278
0.01394907908992416,0.001895991332611051,0.3249184897285513,0.21058986620810485,0.4581474649682487,0,0,0,0,0,1,0,0,0,0,0,1,0,283
0.01394907908992416,0.001895991332611051,0.3249184897285513,0.21058986620810485,0.5618662451826237,0,0,0,0,0,1,0,0,0,0,0,1,0,290
0.01394907908992416,0.0032502708559046588,-1.2997039615449164,-0.8833218974785969,-0.855623751080507,0,0,1,0,0,0,0,1,0,0,0,1,0,196
0.01394907908992416,0.0032502708559046588,-1.2997039615449164,-0.8833218974785969,-0.6136132639136312,0,0,1,0,0,0,0,1,0,0,0,1,0,212
0.01394907908992416,0.003114842903575298,0.3249184897285513,0.21058986620810485,0.1815640510632473,0,0,0,0,0,0,0,1,0,0,0,1,0,264
0.01394907908992416,0.003114842903575298,0.3249184897285513,0.21058986620810485,1.5990540473263781,0,0,0,0,0,0,0,1,0,0,1,0,0,250
0.01394907908992416,0.003114842903575298,0.3249184897285513,0.21058986620810485,0.1815640510632473,0,0,0,0,0,0,0,1,0,0,0,1,0,264
0.01394907908992416,0.003114842903575298,0.3249184897285513,0.21058986620810485,1.9102103879695045,0,0,0,0,0,0,0,1,0,0,1,0,0,264
0.01394907908992416,0.003114842903575298,-0.5612392109660674,-0.8833218974785969,-0.9593425312948827,0,0,0,0,0,0,0,1,0,0,0,1,0,189
0.01394907908992416,0.003114842903575298,-0.856625111197607,-0.8833218974785969,-0.37160277674675485,0,0,0,0,0,0,0,1,0,0,0,0,1,228
0.01394907908992416,0.003114842903575298,-0.856625111197607,-0.8833218974785969,-0.40617570348487986,0,0,0,0,0,0,0,0,0,1,0,0,1,225
0.01394907908992416,0.003114842903575298,-0.856625111197607,-0.8833218974785969,-0.09501936284175408,0,0,0,0,0,0,0,1,0,0,0,0,1,246
0.01394907908992416,0.003114842903575298,-0.5612392109660674,-0.8833218974785969,-0.9593425312948827,0,0,0,0,0,0,0,1,0,0,0,1,0,189
0.01394907908992416,0.0013542795232936078,-0.856625111197607,-0.8833218974785969,-0.37160277674675485,0,0,0,0,0,0,0,1,0,0,0,0,1,228
0.01394907908992416,0.0013542795232936078,-0.856625111197607,-0.8833218974785969,-0.40617570348487986,0,0,0,0,0,0,0,0,0,1,0,0,1,225
0.01394907908992416,0.0013542795232936078,-0.5612392109660674,-0.8833218974785969,-0.5098944836992556,0,0,0,0,0,0,0,1,0,0,0,1,0,218
0.021397616468039005,0.004739978331527627,-0.856625111197607,-0.8833218974785969,-0.47532155696113054,0,0,0,0,0,0,0,1,0,0,0,0,1,221
0.021397616468039005,0.004739978331527627,-0.856625111197607,-0.8833218974785969,-0.2678839965323798,0,0,0,0,0,0,0,0,0,1,0,0,1,235
0.021397616468039005,0.004739978331527627,-0.48739273590818255,-0.8833218974785969,-0.6827591173898813,0,0,0,0,0,0,0,1,0,0,0,1,0,207
0.021397616468039005,0.004739978331527627,0.3249184897285513,0.21058986620810485,-0.02587350936550343,0,0,0,0,0,0,0,1,0,0,0,1,0,251
0.021397616468039005,0.004739978331527627,-0.856625111197607,-0.8833218974785969,-0.30245692327050483,0,0,0,0,0,0,0,1,0,0,0,0,1,232
0.021397616468039005,0.004739978331527627,0.3249184897285513,0.21058986620810485,0.11241819758699727,0,0,0,0,0,0,0,1,0,0,0,1,0,260
0.021397616468039005,0.006229685807150596,0.3249184897285513,0.21058986620810485,0.07784527084887163,0,0,0,0,0,0,0,1,0,0,0,1,0,258
0.021397616468039005,0.006229685807150596,0.3249184897285513,0.21058986620810485,0.1469911243251223,0,0,0,0,0,0,0,1,0,0,0,1,0,262
0.021397616468039005,0.006229685807150596,-0.856625111197607,-0.8833218974785969,-0.30245692327050483,0,0,0,0,0,0,0,1,0,0,0,0,1,232
0.021397616468039005,0.006229685807150596,0.3249184897285513,0.21058986620810485,-0.060446436103628445,0,0,0,0,0,0,0,1,0,0,0,1,0,248
0.021397616468039005,0.006229685807150596,-0.856625111197607,-0.8833218974785969,-0.060446436103628445,0,0,0,0,0,0,0,1,0,0,0,0,1,248
0.021397616468039005,0.006229685807150596,0.3249184897285513,0.21058986620810485,0.11241819758699727,0,0,0,0,0,0,0,1,0,0,0,1,0,260
0.021397616468039005,0.006229685807150596,0.3249184897285513,0.21058986620810485,0.6310120986588744,0,0,0,0,0,0,0,1,0,0,0,0,1,294
0.021397616468039005,0.006229685807150596,-0.11816036061875809,0.21058986620810485,0.008699417372621593,0,0,1,0,0,0,0,1,0,0,0,1,0,253
0.021397616468039005,0.006229685807150596,0.3249184897285513,0.21058986620810485,0.11241819758699727,0,0,1,0,0,0,0,1,0,0,0,1,0,260
0.021397616468039005,0.006229685807150596,-0.11816036061875809,0.21058986620810485,0.04327234411074661,0,0,1,0,0,0,0,1,0,0,0,1,0,255
0.021397616468039005,0.006229685807150596,0.3249184897285513,0.21058986620810485,0.1469911243251223,0,0,1,0,0,0,0,1,0,0,0,1,0,262
0.021397616468039005,0.006229685807150596,2.2449268412335583,1.3045016298948064,1.94478331470763,0,0,0,0,0,0,0,1,0,0,0,0,1,382
0.021397616468039005,0.006229685807150596,2.2449268412335583,1.3045016298948064,1.3224706334213774,0,0,0,0,0,0,0,0,0,1,0,0,1,340
0.021397616468039005,0.006229685807150596,2.2449268412335583,1.3045016298948064,1.94478331470763,0,0,0,0,0,0,0,1,0,0,0,0,1,382
0.021397616468039005,0.006229685807150596,2.2449268412335583,1.3045016298948064,1.3224706334213774,0,0,0,0,0,0,0,0,0,1,0,0,1,340
0.021397616468039005,0.006229685807150596,2.2449268412335583,1.3045016298948064,1.94478331470763,0,0,1,0,0,0,0,1,0,0,0,0,1,382
0.021397616468039005,0.006229685807150596,2.2449268412335583,1.3045016298948064,1.3224706334213774,0,0,1,0,0,0,0,0,0,1,0,0,1,340
0.021397616468039005,0.0017605633802816902,2.2449268412335583,1.3045016298948064,1.2878977066832515,0,0,0,0,0,1,0,0,0,0,0,0,1,338
0.021397616468039005,0.0017605633802816902,2.2449268412335583,1.3045016298948064,3.15483575054201,0,0,0,0,0,1,0,0,0,0,1,0,0,322
0.021397616468039005,0.0017605633802816902,2.2449268412335583,1.3045016298948064,1.8756374612313789,0,0,0,0,0,1,0,0,0,0,0,0,1,377
0.021397616468039005,0.0017605633802816902,2.2449268412335583,1.3045016298948064,3.846294285304513,0,0,0,0,0,1,0,0,0,0,1,0,0,354
0.021397616468039005,0.0008125677139761647,0.3249184897285513,0.21058986620810485,0.4581474649682487,0,0,0,0,0,1,0,1,0,0,0,1,0,283
